@relation 'Twitter Sentiment Analysis SemEval Dataset'

@attribute content string
@attribute Class {positive,neutral,negative}

@data
'Happy 20th Mr. President! Nick J forever off the chain.',positive
'Dream High 2 sucks compared to the 1st one.',negative
'Mohamed Morsi\\u002c Egypt\\u2019s Muslim Brotherhood president\\u002c instructed the Supreme Council of the Armed Forces Thursday... http://t.co/NnBeUvSt',neutral
'C\\u2019mon Avila! You just got tagged out by a guy who looks like the kid Bill Murray was researching in The Royal Tenenbaums! #Tigers',neutral
'@thehuwdavies you think the Boro will beat Swansea? I\\u2019m not so sure\\u002c December/January is when we implode',negative
'At the first Grammy Awards\\u002c held on 4 May 1959\\u002c Domenico Modugno beat out Frank Sinatra and Peggy Lee for the Record of the Year\\u002cwith Volare',neutral
'Happy birthday VOW  (the 3rd anniversary)',positive
'@JennetteMcHevan I have studied all day but tomorrow I\\u2019m going out with friends! :D Omg Jennette did?!!!! I\\u2019m gonna look! <3',positive
'Good morning Thursday. \\\"\"Life is fragile. We\\u2019re not guaranteed a tomorrow so give it everything you\\u2019ve got.\\\"\" - Tim Cook [Do it for Jobs!]',positive
'#Twitition Mcfly come back to Argentina but this time we want to come to mar del plata!!! http://t.co/DlXY0LCg',positive
'@Astrochologist anything. I wondered how the aspects btwn my sun/moon faired with my rising. I also have Venus in Sag...yea lol Thank u :)',positive
'My teachers call themselves givng us candy....wasn\\u2019t even the GOOD stuff. I might go to Walmart or CVS tomorrow/',negative
'#Broncos Peyton Manning named AFC Offensive Player of the month. It\\u2019s his 5th such honor\\u002c second to Tom Brady\\u2019s 6\\u002c tied w/ TD.',neutral
'@TooZany is bringing out Kendrick Lamar the 6th of December!?! Get your tickets now!',neutral
'@jackseymour11 I may have an Android phone by the time I get back to school! :)',positive
'Andre\\u2019s Wigan Warning - #COYS Official Site Wigan might currently occupy 15th place in the Premier League\\u002c... http://t.co/3mo7WIWd',neutral
'@Genesis8907 Tryst tonight! Best industry/local/Thursday party in Las Vegas!',positive
'What If it rained? We didn\\u2019t care.. She said that someday soon the sun was gonna shine.. And she was right.. This love of mine My Valentine',positive
'@CalebMac93 @strokemyego17 royal rumble tomorrow night\\u002c my house. assemble the crew were gettin real this time haahaha',positive
'@juice005 strange enough\\u002c I\\u2019m going to see Noel Gallagher in concert tomorrow  night. #alldayb1tch',neutral
'When my professor passes out candy and says \\\"\"a very small amount of that may be from Valentines day\\u002c just so you know\\\"\"',neutral
'How are they going to act in new york with the subways out? They better clutch it out like Eli Manning 4th quarter',neutral
'Homegrown talent missing on Signing Day: Throughout most of the day on Wednesday\\u002c the video scoreboard ... http://t.co/6dZ2hQkD #Raleigh',negative
'taylor swift is coming with ed sheeran june 29th? most perf news i\\u2019ve heard all night.',positive
'The great Noel Gallagher is about to hit the stage in St. Paul. Plenty of room here so we\\u2019re 4th row center. Plenty of room. Pretty fired up',positive
'I\\u2019d love to go for a pint with Jim White off SSN\\u002c think he may have a bit about him',positive
'@lala_cox There are going to be plenty of ups & downs for Boro\\u002cCardiff\\u002cLeicester etc until May.I hope we are still in with a shout for promo',neutral
'@joeeewilliams that sucks\\u002c amazon might have some left .. hate that i won\\u2019t have it until 11am on Tuesday though',negative
'Happy Sunday last off Sadat before back to work enjoy it tweeps now to do yard work for a couple hours then some fun',positive
'Playing as the Browns HC K. Fri in #Madden13\\u002c XFacalac lost to the Ravens 21-28 on All-Madden #ConnectedCareers',neutral
'#CFC @juanmata10 is the best of the Premier League! His overall EA Sports Player Performance Index score: 217. (1st place) #MataMagic',positive
'@rosanne_89 Nooooooooo rosanne! They\\u2019ve just restocked them and me going overseas Sunday means I can\\u2019t afford them :\\u2019(',negative
'The pain is far deeper than a Billy cundiff missed field goal. Gotta wake up and forget about it tomorrow. #Orioles #stayhungry',neutral
'@grandvincenzo on November 16 be ready to head to the movies. Breaking Dawn: Part 2. (;',positive
'after seeing @Iam_FaithReid\\u2019s tweet about watching The Vow\\u002c I think I may need to watch it.',neutral
'Tomorrow shall consist of watching Will Ferrell films with my fave people and Chinese food\\u002c sweet.',positive
'Yeah.. You know just sitting around by myself listening to Avril Lavigne\\u002c typical Friday night.',neutral
'@Cardschatter @azcardinalsftw D\\u002c you\\u2019re the closest source btwn fans & team. BTW heard cards may sign Billy Cundiff. Any truth?! #snarklife',neutral
'@jbmclendon And the same station that will air new episodes of COUGAR TOWN in January! @tbsveryfunny has been good to us\\u002c Jordan. #PennyCan',positive
'Alex Poythress had 11 points and 7 rebounds in his debut with Kentucky during an exhibition game on Thursday. He played 28 minutes.',neutral
'I think I may have a heart attack for Jason Wu\\u2019s new collection. So Charlotte Rampling in the Night  http://t.co/2KRW4kTn',positive
'If I can get my equipment working correctly we will have a live show on Friday at 6 pm CST with contactee Ray... http://t.co/9LVKwcYJ',neutral
'Amazing concert tonight with Jim White and the TCU Jazz Ensemble/Faculty Jazz Combo!  Don\\u2019t miss tomorrow night... http://t.co/i9asnsET',positive
'#Nationals 9th Inning had that \\\"\"4th Quarter #Redskins\\\"\" feel\\u002c didn\\u2019t it?  Coulda swore I saw Cundiff shank one from the mound.',neutral
'Why would you still wear shorts when it\\u2019s this cold?!  I love how Britain see\\u2019s a bit of sun and they\\u2019re like \\u2019OOOH LET\\u2019S STRIP!\\u2019',positive
'.@PPPpolls You mentioned on Monday that you would be releasing Colorado and Nevada numbers on Wednesday; were those polls abandoned?',neutral
'Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng',positive
'JACKALS GOAL! Jimmy Martin sneaks a rebound past Killeen to give Elmira a 2-1 lead. Bushee & Bellamy with the assists.1:09 left 2nd period',neutral
'Kick-off your weekend with service! EV!\\u2019s Get on the Bus trip to the Boys & Girls Club is Friday from 3-6! Hope to see you there :)',positive
'@nater0driguez Lmfao alright u got me there. Good job Parker and the spurs\\u002c see y\\u2019all jan 9th. If I get an extra ticket to that game ur goin',positive
'Desperation Day (February 13th)  the most well known day in all mens life.',negative
'@SunnyClifford We have a similar circumstance in Australia. Jan 25 is Australia Day & many First peoples call it Invasion Day.',neutral
'paul-and5homos: Harry and Louis are just fri- Eleanor is such an inspira- Harry is such a manwho- Louis is... http://t.co/jxxTNlu6',neutral
'#web Apple software\\u002c retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday replaced the heads of ...',neutral
'You two may fight like cats and dogs\\u002c but you\\u2019re completely head over heels for each other. You two are like Allie and Noah in The Notebook.',positive
'\\\"\"@PaperChasinAL: Damn next Saturday tho\\\"\" Niggas was trynna get shit over with #early',negative
'and the 4th one is for Harry Styles!! <33333',neutral
'this guy so much like bruno mars\\u002c it\\u2019s crazy. he may be his long lost twin.',neutral
'Blog Post: MTV\\u2019s \\\"\"Teen Mom 2\\\"\" Returns for an Intense Third Season with Chelsea\\u002c Jenelle\\u002c Kailyn and Leah on Monday\\u002c... http://t.co/mgMHsfvu',neutral
'The Business Leader\\u2019s Award ceremony will be held during the @wef annual meeting in Davos on the  25 January 2013! http://t.co/YI4r8UFM',neutral
'@elifyk1 Hi Elif  Greetings from USA midwest  How is school going?  Happy Turkish Republic Day!  I can\\u2019t wait for Nov 8 #NewGlee Yes!',positive
'Hoping to look FIT tomorrow on the Jeremy Kyle show #ITVFashion',positive
'@Jordon_Atkins me you and joe gone chill Saturday of i come tho',neutral
'\\\"\"Obma fails 2unite us\\u002c he divides us by sex\\u002c color\\u002cparty\\u002cage\\u002c wealth Nevada\\u2019s 1st Latino governor votes early for Romney\\u002c predicts GOP win\\\"\"',negative
'Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...',positive
'Calling all voters\\u002c I\\u2019m calling on Nevada\\u002cFlorida\\u002cOhio\\u002cTuesday night is the night u guys will i repeat will shine for the president lets go!',neutral
'We tallied up the votes and are announcing the winners for Calling All Communities! Tune in http://t.co/XmaXMLCQ on Nov 1st at 11am (CST)',neutral
'It\\u2019s Radio 1 Rocks next -  week starting off with a Live lounge on @fearnecotton\\u2019s show with Bullet for my Valentine on Monday',neutral
'Drew Peterson is #Untouchable no more! Check out these movie photos before you watch on Sun at 7/6c: http://t.co/LT9WUkOD',positive
'@HotspurRelated im just a 19 year old still on loan for the 3rd time at coventry 79 overall hopefully when i return bale will still be ther',neutral
'Halloween may be the second worst holiday\\u002c right after valentine\\u2019s day',negative
'PUMPED to open the season tomorrow night against Georgetown!  Women\\u2019s Preview: http://t.co/1k3PAK3C | Men\\u2019s Preview: http://t.co/n5oFat9V',positive
'Just found a piece of candy that may have been injected with something. #Why',negative
'Apple shakeup Mobile software boss eased out: Apple Inc. CEO Tim Cook on Monday pushed out the powerful head of the company&#039;s mo...',neutral
'Somehow I managed to \\\"\"lose\\\"\" my princess leia bra on Saturday. I\\u2019m going to Noel Gallagher as \\\"\"Glock at Phish\\\"\" ie jorts&tank. @custymcnoob',neutral
'@docbungle I may relent and get one myself\\u002c but I hope it doesn\\u2019t come to that. Hopefully all the decent apps will get ported to android',neutral
'Android 4.2 Camera app with Photo Sphere now available for Galaxy Nexus: Introduced on Monday\\u002c Android 4.2 bring... http://t.co/yl8QQP0R',neutral
'SAEED: #NowPlaying: BEP\\u002c Ricky Martin and KT Tunstall! Great songs to get you through your Sunday! Hate the rain!! http://t.co/c9PmolGw',positive
'@juliecrawley25. @GininjaDesign. @Donna_Butlin. Nope\\u002c it\\u2019s just Camden\\u002c eating Greek food with a pumpkin... Just another Wednesday.',neutral
'Are you ready to shop The New Collection from H&M tomorrow?? The Grey Concept from H&M http://t.co/jQE4RJYb #fashion #shopping #highstreet',neutral
'FAQ: What is \\u2019skeuomorphic design\\u2019 and the executive shakeup at Apple: SAN FRANCISCO\\u002c CA - MARCH 07:  Apple CEO ... http://t.co/YCvoPl98',neutral
'Fact of the day; Halloween night is Papa John\\u2019s second busiest night of the year behind Super Bowl Sunday.',neutral
'@nicoleandrews_ No one can hold a candle to queen coco. If she\\u2019s still doing shows in August for my wedding we HAVE to go!!!',positive
'Omg. Ricky Martin may be gay but he is one fine ass gay man.',positive
'@lenakoncha the Clippers are playing the Cavaliers on Monday and are having a night to honor Israel! :) wish you were in LA STILL.',positive
'On the bright side tomorrow\\u2019s CHOCOLATE DAY #getexcited',positive
'Um I just learned that Sunday is NATIONAL CHOCOLATE DAY. I\\u2019m totally taking advantage of that.',positive
'To all 90\\u2019s ladies\\u002c see you on 15th Dec - Axl Rose. @selzky @trisiska_putri @InaDio (teaser biar gak kecewa) http://t.co/hQZNzmZX',neutral
'Noel Gallagher: \\\"\"Musicians are fucking idiots.\\\"\" - Yeah\\u002c Brian May - he\\u2019s an idiot... an idiot who just so happens to be a professor?',negative
'Vow is likely to return from a midsummer break in the Prix de Royallieu at Longchamp on Saturday. http://t.co/FmoCg7YK',neutral
'@HOPE_forHippies Hell yea lmfaoo \\u002c & see you tomorrow Asia baby (;',positive
'@Real_Liam_Payne I wanted you to know that here in Argentina is going to make a directioner fest 10 November te Amo TE AMO te amo!',neutral
'Its November already.. Christmas will be here soon\\u002c then New Year\\u002c then Valentine\\u2019s day then GRADUATION?!?!',neutral
'#NowPlaying Michael Jackson - She\\u2019s Out of My Life (Live At Wembley July 16. http://t.co/vxRYuADn L.O.V.E it! #MjTunes',positive
'Niggas be on the LAKERS DICK...we still gon finish damn near first seed...while yo team be struggling for the 8th spot',negative
'@RediTlhabi @StevenB7777 OCTOBER  people have principles..& argue passionately for them\\u002c about them & ACT on them.  Ghandi\\u002c Sadat\\u002c ADT\\u002c me!',positive
'@amberrblack amber fantastic news!!! We will reunite with Barbara and jenelle on November 21st when teen mom 2 premieres!!',positive
'I need another Viv necklace... May buy myself one for Valentines day #nojoke',neutral
'I\\u2019m in the bathroom bumping \\\"\"Niggas In Paris\\\"\" Crunk ass hell like it\\u2019s my 1st time hearing it this song will never get old lol',positive
'Just got tickets to see Muse in Florida. That\\u002c combined with the Grammys two weeks prior\\u002c equals a really busy February for Ruby and myself.',neutral
'Welcome Nick J! :\\\"\") \\\"\"@nickjonas\\\"\"  In Manila! So excited for the show on Friday.',positive
'Battle for the 17th banner: Royal Rumble basketball edition',neutral
'no matter what anyone says...Ray Lewis may be the best defensive player to ever play the game. Hes got heart and hes got anger.',positive
'4th Album out #RED\\u002c #20MillionSwifties\\u002c 6 Grammy Awards\\u002c 10 AMAs\\u002c 13 BMI Awards! Reigning Entertainer of the Year ACM!  #6YearsTaylorSwift',positive
'Smooches from Fido: Yea or Nay? - July 6th was International Kissing Day (of the human sort). Later in the month\\u002c Ca... http://t.co/ctBrbIFt',neutral
'It\\u2019s midnight on the east coast which means its @nickjonas birthday! HAPPY 20th BIRTHDAY NICK J!!!!!!!!!! <333',positive
'Apple CEO apologizes for error-ridden new map app: Apple CEO Tim Cook apologized Friday for the company\\u2019s error-ridden new mobile map...',negative
'Monta Ellis / Ellis provided just five points on 2-of-13 shooting Thursday http://t.co/AErfHHuK #nba #playersnews',neutral
'When I teach a basketball in my own school\\u002c we\\u2019re gonna spend the 1st day watching Larry Bird videos\\u002c & the rest will take care of itself.',neutral
'AT&T offers free cloud storage for iOS and Android AT&T on Thursday announced a new service it calls AT&T Locker th... http://t.co/7yoVkmMX',neutral
'We are here @NBCofChicago for our 12th Anniversary celebration.  You still have time to make it - 6620 S. King Dr',positive
'@KarimAndSugar I told you Shane would get his 5th-star on Rivals before Signing Day. @Taylor_McNeill7',neutral
'@mysticvalley Mitch are you free on Sunday to bale leaves for an hour?  If not no big deal  you can have them for animals',neutral
'@stevefekete @altberry @ferlazz @jimmymcgorman @rodneyondrums me heart will explode\\u002c i need some new about avril\\u2019s 4th album',neutral
'Love how I skipped every category of the NTA\\u2019s besides the soaps. Couldn\\u2019t give half a fuck if everything else went off the air tomorrow.',positive
'@starky88 @nfl_uk Was in on sat and they only had the Ray Lewis home jersey.  They didn\\u2019t have a lot either.',negative
'New York Giants: Game-by-Game Predictions for the 2nd Half of the Season http://t.co/yK9VTjcs',neutral
'C\\u2019mon c\\u2019mon does sound like Queen\\u2019s we will rock you somehow...',neutral
'Mashed out to \\\"\"Niggas In Paris\\\"\" in the club while in Paris... as cliche as it may sound. #WeOutHere',neutral
'Pick the Chelsea team to play Swansea - Chelsea\\u2019s focus now turns back to the Premier League and on Saturday we make... http://t.co/6Az8JiIz',neutral
'@MarkUkLeaf I just had a look and it seems Nash to Davos is a done deal along with Joe Thornton. I may have to pay a visit...',neutral
'My mom just texted me reminding me that Grammys birthdays tomorrow.. HOW COULD I EVER FORGET? #BiggestDayOfTheYear',positive
'@ariaclemente Wow! you\\u2019re also a percy jackson fan! :-) The 4th book of Heroes of Olympus will be entitled \\\"\"House of Hades\\\"\" @camphalfblood',positive
'Esperance will be without star player Youssef Msakni for the first leg of the Champions League final against Al Ahly on Saturday. #AFRICA',negative
'@chrischris__  The Sun: Paolo Di Canio says beating Aston Villa tonight would be like having sex with Madonna. #legend',negative
'OBVIOUSLY\\u002c i am not a fan of Dream High 2 and i haven\\u2019t even watched it! well\\u002c i watched the 1st ep\\u002cthat\\u2019s where i heard that song!^^',negative
'Black History Fact: Marsalis is the 1st and only artist to win both classical and jazz Grammy Awards in one year\\u002c and to repeat the next yr',positive
'Watching David Letterman with no audience but playing like they are still there is the 2nd most brilliant thing I\\u2019ve seen tonight.',positive
'Gov. Mitch Daniels will announce his Indiana Supreme Court pick at 10 a.m. Will the 3rd time be the charm for a female member of the panel?',neutral
'Goodnight everyone!!! Talk to you all tomorrow :D I shall leave you with Harry Styles -A http://t.co/fC1ZKoW7',neutral
'Most common nights to order pizza: NYE\\u002c Jan 1\\u002c day before Thanksgiving\\u002c Super Bowl Sunday\\u002c Halloween. http://t.co/3j3QiL3j',neutral
'The Grey and Yellow Gold Wedding Puzzle is now up with the first piece being a unique two-tone dress by @shopbop! http://t.co/1RYso3ZZ',positive
'listening to Kendrick Lamar.....I don\\u2019t even want to get a hair cut tomorrow!!!',negative
'HARAKAH: Iran army monitoring all ships in Gulf: TEHRAN\\u002c Oct 28: A senior commander of the Islamic Revolution Gu... http://t.co/hbdrQP3P',neutral
'HT: Norwich 0-0 #Spurs. We\\u2019ve edged the 1st half without creating any clear cut chances. Bale\\u2019s had a couple of decent long range efforts.',neutral
'Guys\\u002c the Marijuana law in Colorado\\u002c Oregon\\u002c and Washington can pass this Tuesday. #HighHopes',positive
'Breezin\\u2019 won the Best Pop Instrumental Performance at the 19th Grammy Awards',positive
'\\\"\"Pacino is going to play Joe Paterno.  This is the 2nd time he has starred in a film\\u002c that has the line \\u2019say hello to my little friend\\\"\"- SNL',neutral
'Not wearing make up to Dublin tomorrow until I\\u2019m getting ready for the party. Help.',negative
'Snow may fall for parts of CNY the next few days. Find out where the best chances will be at 6:42 am on TV & online: http://t.co/F0Kb0gqD',neutral
'It seem like Austin Rivers is tryin to had to get a bucket. I feel em tho my 1st game in the league I was trying hard too',neutral
'Cofield draws leadoff walk in top 4th. Zaharion at the plate.',neutral
'@BieberGomezTour aww my celebrity day is this thursday also\\u002c going as Jennifer Hudson though :)',neutral
'@MehDusta I MISS YOU AND I BETTER GET A JUGE KISS AND HUG TOMORROW NIGHT (because you WILL BE at joe\\u2019s :))',positive
'Took me ten clicks to figure out where to early vote in Colorado. That site doesn\\u2019t say what you need to bring. C\\u2019mon\\u002c @ColoSecofState',negative
'Sat down to watch Michael Jackson this is it on DVD xx',neutral
'On the set of the Axis of the Nigerian Economy\\u002c airing every tuesday 8:30pm on NTA international (DSTV) http://t.co/qFvON8Uj',neutral
'Text from my dad: \\\"\"you like Charles Dickens\\\"\" 1) obvs looking at my amazon wish list (too late for Sunday) 2) why th surprise?!',positive
'Upset alert in ACC men\\u2019s soccer: #1 Maryland down 4-2 to Wake Forest late in the 2nd...AND down a man after an earlier red card.',negative
'really bored of this host on Super Sunday doing nothing but talk and rave about Man Utd #BiasPrick',negative
'I may have missed out seeing Noel Fielding and Rich Fulcher today\\u002c but I did just see Tom Tilley! #samsimmons',neutral
'Thankfully he\\u2019s in Germany now. And comes home in January. Still dangerous though.',negative
'Looper was amazing!!! Now to the theatre to see Simon Callow\\u2019s \\u2019The Mystery of Charles Dickens\\u2019 ...loving my Wednesday off work :-)',positive
'If you\\u2019re an October baby\\u002c then Happy Valentine\\u2019s Day to your folks ... They have an annual memory',positive
'Negros and nigglettes\\u002c all who would like to attend the a$ap rocky concert on  November 17th at starland lemme know tickets are only 25',neutral
'Wish Maddie luck next saturday\\u002c she has a solo audition for Britain\\u2019s Got Talent! :) ~ Ellie xxxxx',positive
'#NFL Victor Cruz went public this month with his desire for a new contract. On Tuesday\\u002c the Giants rec... http://t.co/yzl60CHD #FOOTBALL',neutral
'\% of Joe Pa masks at Penn State Sat? Or will PSU by allow then in the stadium? Is it bad to wear it? @Espngreeny',neutral
'@MeganWitmer that\\u2019s crazy. I\\u2019m more jealous of u going to Joe Pa\\u2019s grave! I was sad Saturday when I walked past where the statue should be:(',negative
'Mizzou commemorates its win over Kentucky with a T-shirt. No\\u002c really. | Dr. Saturday - Yahoo! Sports http://t.co/2u46BvQ6 #fb',positive
'Who should The Rock face for the WWE Title at the Royal Rumble? I just voted #rockpunk would be a 1st to see',neutral
'@FruitPunchToday lol that was our only year we may have had a chance at the Superbowl. Now we must wait until Nick Foley',neutral
'@Vikingdane1 Thinking a bolt action .30-06 may have to be in the cards for Valentine\\u2019s Day or something.',neutral
'Happy Valentine\\u2019s Day!!! @MAziing: Everyday is the 14th!',positive
'I have to finish reading Paterno by tomorrow so I can watch football Sunday and Monday and prepare for the #NBA2k13 release #120pagesleft',neutral
'@xBecx92 it may be Indian time tonite Becky :-) xx',neutral
'Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious',positive
'@sumeetkulkarni Season ends with Superbowl in first week of February.',neutral
'@HilciaJSu Your review reminded me I still need 2 read the very 1st Percy Jackson book! Heroes of Olympus is an offshoot series from it?',neutral
'Crazy I was in a meeting with an old NBA player that was picked 3rd before Larry Bird',neutral
'This Sunday New York Giants are going down. #Steelers',negative
'As an introduction to Literature we wrote about The Woman In Black\\u002c not something I particulalry want to read\\u002c may just cry #ShitMyself',negative
'\\\"\"@Ilovedoobz: @Patty_flipping I did\\u002c the other new is in today\\u002c northern lights......\\\"\" I get payed tomorrow!',neutral
'Just finished rehearsing with @DWHY - we are ready for the Kendrick Lamar show tomorrow\\u002c shout outs to WVU... http://t.co/d76r8YZH',neutral
'I posted 12 photos on Facebook in the album \\\"\"Super Sunday wid Shobhit Bhatia......\\\"\" http://t.co/9DYtiAxO',neutral
'I been watching \\\"\"All-Access Kentucky\\\"\" every wed and it has been making me like these young dudes on Kentucky.',neutral
'\\\"\"Nick J all day\\\"\" and \\\"\"#30\\\"\" on my powder puff pants. Looks like I\\u2019m gonna be a stud tomorrow under the lights. @L_Starcevich @N_Jeffries13',positive
'Roy ... just go ... you\\u2019re a bigger embarassment than Capello and McClaren ... http://t.co/EAsMq1m7',negative
'##$$## Black Friday Deals Nikon D3200 24.2 Megapixels Digital SLR Camera with 18-55mm NIKKOR VR Lens\\u002c Black & Nikon ... http://t.co/NPMjK8UC',neutral
'Han mon dieu le remix de I am the best dans Dream High 2\\u002c je meurs XDDD',positive
'You do not want to miss this tomorrow night.  RJ is moving to Maryland soon\\u002c and we have a truly epic set planned... http://t.co/NItJIA5v',neutral
'Don\\u2019t forget Mitch Daniels is going to be on Steven Colbert\\u2019s show Thursday.  Think this will come up as a topic?',neutral
'\\\"\"@bline803rasta: Mane I gotta see that Denzel movie tomorrow! Shit look like its gone be a good one\\\"\"ditto. Im going to try to go tomorrow',positive
'@BarackObama: I would think you would do that if you are running for POTUS. It may be part of your job someday.',neutral
'Grammy and Caleb going Freeport tomorrow chalee\\u002c',neutral
'@kdbowe But how you gon handle it if you are announcing ON SUPER BOWL SUNDAY?!! You might put that gold back in yo grill.',neutral
'@Dapper_Dan1988 I have plans to go to CVS before work today and get something.  That may be what I get. I\\u2019m going to quarantine myself today',neutral
'iPhone 5: Apple CEO pledges to improve new map app: Apple CEO Tim Cook apologized on Friday for the company\\u2019s er... http://t.co/7dzvgXNz',neutral
'Full Moon:Oct 29th. You can read more if you have your Sun Sign in Libra\\u002c Scorpio\\u002c Sag\\u002c Cap\\u002c Aqua or Pisces http://t.co/HNgb7Qn3',neutral
'Drew Peterson may be convicted\\u002c but there is still conflict going on http://t.co/lmqKV7XZ #whenwillitend #localnews #chicago',neutral
'@WFAN660 Paterno wouldnt be charged. All hearsay on him and he did do his job (minimal as may be). He reported it. Rest is speculation.',neutral
'With all Benson\\u2019s attention\\u002c Frankie feels like a forgotten stepchild. Lets \\u2019founding father\\u2019 him so he know we will never forget 2nd place.',negative
'Police\\u002c protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://t.co/xewokaIE',negative
